dataset,model,feature,importance,signed_coef
Human_HCT116,LightGBM,codon_GGT,1314.5959633094026,
Human_HCT116,LightGBM,log_utr5,1310.7510266790632,
Human_HCT116,LightGBM,codon_TTA,1065.0663121324033,
Human_HCT116,LightGBM,codon_GCT,1021.090490040835,
Human_HCT116,LightGBM,log_utr3,954.7719752991106,
Human_HCT116,LightGBM,utr5_GG,951.2721655543428,
Human_HCT116,LightGBM,codon_CAT,898.5731041505933,
Human_HCT116,LightGBM,utr3_GT,849.8046415490098,
Human_HCT116,LightGBM,codon_GGC,841.7992275832221,
Human_HCT116,LightGBM,cds_CG,817.6669541709125,
Human_HCT116,LightGBM,codon_AGC,768.46474053571,
Human_HCT116,LightGBM,codon_TGC,741.7165861371905,
Human_HCT116,LightGBM,utr3_AG,686.6996149977203,
Human_HCT116,LightGBM,codon_GCG,685.2217053710483,
Human_HCT116,LightGBM,codon_CAC,671.0336928807665,
Human_HCT116,LightGBM,codon_CGT,655.5847995446529,
Human_HCT116,LightGBM,utr3_GA,653.8520633982262,
Human_HCT116,LightGBM,codon_ATC,648.0719001600519,
Human_HCT116,LightGBM,codon_ATG,602.9331087977625,
Human_HCT116,LightGBM,utr5_CG,569.7574433456175,
Human_HCT116,LightGBM,cds_TG,547.7589421966113,
Human_HCT116,LightGBM,codon_CCA,536.8898600931279,
Human_HCT116,LightGBM,codon_TGG,512.1287231564056,
Human_HCT116,LightGBM,utr5_CC,505.53807578783017,
Human_HCT116,LightGBM,utr3_CA,497.63765529496595,
Human_HCT116,LightGBM,utr5_TT,492.6841266588308,
Human_HCT116,LightGBM,codon_GAG,459.2544854346197,
Human_HCT116,LightGBM,codon_ACC,457.06374575709924,
Human_HCT116,LightGBM,codon_GAT,454.1385133138392,
Human_HCT116,LightGBM,codon_CGC,451.99961948103737,
Human_HCT116,LightGBM,utr5_GT,425.87911277252715,
Human_HCT116,LightGBM,utr3_TC,423.7057505187113,
Human_HCT116,LightGBM,utr5_TC,408.47798967850395,
Human_HCT116,LightGBM,codon_ATA,396.2448310961481,
Human_HCT116,LightGBM,codon_AAC,394.222456615651,
Human_HCT116,LightGBM,codon_ATT,390.3464542354923,
Human_HCT116,LightGBM,utr3_TT,386.3997481572442,
Human_HCT116,LightGBM,codon_TCC,370.64449779468123,
Human_HCT116,LightGBM,codon_CAG,367.2781737539917,
Human_HCT116,LightGBM,codon_CGG,364.4351173082832,
