dataset,model,feature,importance,signed_coef
Mouse_4T1,ElasticNet,codon_CGC,0.03428025292252727,0.03428025292252727
Mouse_4T1,ElasticNet,codon_CCC,0.033849216339403305,0.033849216339403305
Mouse_4T1,ElasticNet,codon_CAT,0.0317563877137422,-0.0317563877137422
Mouse_4T1,ElasticNet,codon_CTA,0.02986790952431977,-0.02986790952431977
Mouse_4T1,ElasticNet,codon_TCA,0.029134525893964345,-0.029134525893964345
Mouse_4T1,ElasticNet,codon_GTG,0.029108554300433517,-0.029108554300433517
Mouse_4T1,ElasticNet,cds_GT,0.027626350544057415,0.027626350544057415
Mouse_4T1,ElasticNet,codon_CCT,0.027621511388798748,0.027621511388798748
Mouse_4T1,ElasticNet,codon_GAA,0.026968692664123866,-0.026968692664123866
Mouse_4T1,ElasticNet,codon_TAT,0.026238687862676174,-0.026238687862676174
Mouse_4T1,ElasticNet,cds_TA,0.02550426118137203,0.02550426118137203
Mouse_4T1,ElasticNet,codon_GTA,0.024360751304848143,-0.024360751304848143
Mouse_4T1,ElasticNet,codon_GCT,0.024261586191284452,0.024261586191284452
Mouse_4T1,ElasticNet,codon_TCC,0.023974377325046734,0.023974377325046734
Mouse_4T1,ElasticNet,codon_CAA,0.023244779890747174,-0.023244779890747174
Mouse_4T1,ElasticNet,codon_CAC,0.022837638533323237,-0.022837638533323237
Mouse_4T1,ElasticNet,cds_TG,0.02272912966964613,0.02272912966964613
Mouse_4T1,ElasticNet,utr5_GG,0.021439923231708718,-0.021439923231708718
Mouse_4T1,ElasticNet,utr3_T,0.01966113741157035,-0.01966113741157035
Mouse_4T1,ElasticNet,codon_ACA,0.01924335267537049,-0.01924335267537049
Mouse_4T1,RandomForest,log_cds,0.08664133079545654,
Mouse_4T1,RandomForest,log_utr3,0.052317164967739235,
Mouse_4T1,RandomForest,cds_C,0.01691334448168526,
Mouse_4T1,RandomForest,cds_CC,0.01655245282969644,
Mouse_4T1,RandomForest,codon_CTA,0.011534554102585748,
Mouse_4T1,RandomForest,codon_CCC,0.010551925424295797,
Mouse_4T1,RandomForest,codon_GGC,0.010528614318134158,
Mouse_4T1,RandomForest,codon_ACC,0.01005305804260014,
Mouse_4T1,RandomForest,codon_TCG,0.00989647916588527,
Mouse_4T1,RandomForest,cds_TT,0.00988401592725987,
Mouse_4T1,RandomForest,codon_AGA,0.009832691736740179,
Mouse_4T1,RandomForest,codon_CGC,0.009588361759683297,
Mouse_4T1,RandomForest,gc_cds,0.009566575880305104,
Mouse_4T1,RandomForest,codon_AAC,0.009360431663659212,
Mouse_4T1,RandomForest,utr3_GA,0.00905859088142203,
Mouse_4T1,RandomForest,utr3_AG,0.009028752932922875,
Mouse_4T1,RandomForest,utr3_TT,0.008915705077106609,
Mouse_4T1,RandomForest,codon_GCC,0.008855198300515043,
Mouse_4T1,RandomForest,codon_TTA,0.008734052924585968,
Mouse_4T1,RandomForest,codon_GGT,0.008704480295199293,
Mouse_4T1,RandomForest,codon_ATA,0.008379932307626113,
Mouse_4T1,RandomForest,codon_AAG,0.008357422677302257,
Mouse_4T1,RandomForest,codon_TTT,0.008353534387218675,
Mouse_4T1,RandomForest,utr3_G,0.008340895966160443,
Mouse_4T1,RandomForest,codon_CGT,0.008317494021371425,
Mouse_4T1,RandomForest,utr5_TG,0.008268897480514502,
Mouse_4T1,RandomForest,codon_AGG,0.008187802205970762,
Mouse_4T1,RandomForest,codon_ATC,0.007916118866970379,
Mouse_4T1,RandomForest,codon_TTG,0.007880433903761537,
Mouse_4T1,RandomForest,utr3_GG,0.007677714817610676,
