dataset,model,feature,importance,signed_coef
Human_HCT116,RandomForest,utr3_GT,0.006082940791672565,
Human_HCT116,RandomForest,codon_TAT,0.005986877180061672,
Human_HCT116,RandomForest,utr3_GA,0.005975283388705757,
Human_HCT116,RandomForest,codon_TTG,0.005957367277181293,
Human_HCT116,RandomForest,codon_GCC,0.005940083198058544,
Human_HCT116,RandomForest,mfe_start,0.0059346694568202935,
Human_HCT116,RandomForest,codon_CGC,0.005895028181429196,
Human_HCT116,LightGBM,log_cds,16001.954221422551,
Human_HCT116,LightGBM,uAUG_count,7016.213835361414,
Human_HCT116,LightGBM,log_tx,3005.629017252242,
Human_HCT116,LightGBM,codon_TGT,2355.8926421487704,
Human_HCT116,LightGBM,tai,2141.5556173240766,
Human_HCT116,LightGBM,codon_TCA,1431.2336530522443,
Human_HCT116,LightGBM,codon_GGT,1404.8399359472096,
Human_HCT116,LightGBM,codon_AGG,1361.1548710740171,
Human_HCT116,LightGBM,gc_utr5,1155.3859318071045,
Human_HCT116,LightGBM,codon_AAG,1138.4928462842945,
Human_HCT116,LightGBM,codon_AGA,1131.1904954449274,
Human_HCT116,LightGBM,codon_AGT,1108.6794505784055,
Human_HCT116,LightGBM,cds_CG,937.3400157387368,
Human_HCT116,LightGBM,utr5_GG,873.5698598376475,
Human_HCT116,LightGBM,codon_CAA,845.6793311990332,
Human_HCT116,LightGBM,codon_GCT,830.07449555723,
Human_HCT116,LightGBM,codon_CAT,760.3021659329534,
Human_HCT116,LightGBM,codon_GCG,759.2434034748003,
Human_HCT116,LightGBM,utr3_GT,744.3999143063556,
Human_HCT116,LightGBM,codon_CGT,738.5059394120472,
Human_HCT116,LightGBM,mfe_start,696.2987637098413,
Human_HCT116,LightGBM,codon_AGC,688.6714807283133,
Human_HCT116,LightGBM,codon_TGC,668.3108782160562,
Human_HCT116,LightGBM,codon_GGC,665.3134610701818,
Human_HCT116,LightGBM,utr3_GA,653.730995422462,
Human_HCT116,LightGBM,utr3_AG,619.3278622427024,
Human_HCT116,LightGBM,codon_CAC,601.0305597232655,
Human_HCT116,LightGBM,utr5_CG,557.9126069627237,
Human_HCT116,LightGBM,codon_ACC,548.2735685599037,
Human_HCT116,LightGBM,log_utr3,528.0922324694693,
Human_HCT116,LightGBM,utr5_CC,510.03851567488164,
Human_HCT116,LightGBM,utr5_GT,508.608827741351,
Human_HCT116,LightGBM,utr5_TT,497.602129498031,
Human_HCT116,LightGBM,codon_GAT,495.8765923103783,
Human_HCT116,LightGBM,codon_TTA,494.50648817652836,
Human_HCT116,LightGBM,codon_TGG,484.72244837204926,
Human_HCT116,LightGBM,codon_CGC,481.1935531049967,
Human_HCT116,LightGBM,cds_AG,463.9146078424528,
Human_HCT116,LightGBM,codon_ATG,458.8815229011234,
Human_HCT116,LightGBM,utr3_CA,450.4670366565697,
Human_HCT116,LightGBM,cds_TG,421.3611963861622,
Human_HCT116,LightGBM,utr5_TC,412.3897009289358,
Human_HCT116,LightGBM,codon_ATT,411.0893711009994,
Human_HCT116,LightGBM,codon_TTC,408.0879290117882,
Human_HCT116,LightGBM,utr5_T,401.66489102179185,
Human_HCT116,LightGBM,codon_CCA,400.16561431996524,
Human_HCT116,LightGBM,utr3_TT,397.13081560330465,
Human_HCT116,LightGBM,codon_GAG,396.1818042094819,
Human_HCT116,LightGBM,cds_C,393.8147138040513,
Human_HCT116,LightGBM,utr5_C,370.3494339636527,
Human_HCT116,XGBoost,uAUG_count,0.06492848694324493,
Human_HCT116,XGBoost,log_cds,0.04971844330430031,
Human_HCT116,XGBoost,log_tx,0.030884524807333946,
Human_HCT116,XGBoost,codon_TGT,0.01838863082230091,
Human_HCT116,XGBoost,tai,0.017984332516789436,
Human_HCT116,XGBoost,cds_CG,0.017190493643283844,
Human_HCT116,XGBoost,codon_AGA,0.01528646145015955,
Human_HCT116,XGBoost,codon_AGT,0.015239369124174118,
Human_HCT116,XGBoost,codon_AGG,0.014659976586699486,
Human_HCT116,XGBoost,codon_GGT,0.013650532811880112,
Human_HCT116,XGBoost,codon_AAG,0.013563037849962711,
Human_HCT116,XGBoost,codon_TCA,0.013085686601698399,
Human_HCT116,XGBoost,codon_CAT,0.012191347777843475,
Human_HCT116,XGBoost,codon_CAA,0.010599278844892979,
Human_HCT116,XGBoost,utr5_GG,0.009708932600915432,
Human_HCT116,XGBoost,codon_GCT,0.009494376368820667,
Human_HCT116,XGBoost,codon_CGT,0.008955750614404678,
Human_HCT116,XGBoost,codon_TGC,0.008908811025321484,
Human_HCT116,XGBoost,codon_GGC,0.008852304890751839,
Human_HCT116,XGBoost,gc_utr5,0.00867772102355957,
Human_HCT116,XGBoost,cds_GC,0.008402775041759014,
Human_HCT116,XGBoost,codon_TTA,0.008367233909666538,
Human_HCT116,XGBoost,cds_GG,0.008361431770026684,
Human_HCT116,XGBoost,codon_GCG,0.008197571150958538,
Human_HCT116,XGBoost,utr3_GT,0.00808069296181202,
Human_HCT116,XGBoost,codon_CGC,0.007732910104095936,
Human_HCT116,XGBoost,utr3_AG,0.007519150618463755,
Human_HCT116,XGBoost,kozak_-3_C,0.007160406094044447,
Human_HCT116,XGBoost,utr3_GA,0.007113258354365826,
Human_HCT116,XGBoost,cds_C,0.007084635552018881,
Human_HCT116,XGBoost,cds_AT,0.0068613761104643345,
Human_HCT116,XGBoost,utr5_CG,0.006791894324123859,
Human_HCT116,XGBoost,utr5_TT,0.0067911939695477486,
Human_HCT116,XGBoost,utr5_TC,0.0067110322415828705,
Human_HCT116,XGBoost,codon_ATA,0.006467574741691351,
Human_HCT116,XGBoost,codon_AGC,0.006459219381213188,
Human_HCT116,XGBoost,codon_CAC,0.006360366940498352,
Human_HCT116,XGBoost,utr3_T,0.00631909491494298,
Human_HCT116,XGBoost,codon_GAG,0.006186970509588718,
Human_HCT116,XGBoost,utr5_CC,0.00615548063069582,
Human_HCT116,XGBoost,cds_TG,0.0061030262149870396,
Human_HCT116,XGBoost,codon_ACC,0.006056781392544508,
Human_HCT116,XGBoost,utr3_G,0.0060198563151061535,
Human_HCT116,XGBoost,utr3_CA,0.0059852623380720615,
Human_HCT116,XGBoost,cds_CA,0.005978960078209639,
Human_HCT116,XGBoost,mfe_start,0.0058639682829380035,
Human_HCT116,XGBoost,utr3_C,0.005847421940416098,
Human_HCT116,XGBoost,codon_GAA,0.005833778530359268,
Human_HCT116,XGBoost,codon_ATG,0.005796673707664013,
Human_HCT116,XGBoost,codon_CCA,0.0057614827528595924,
